Movie_ID,Title,Genre,Budget_Millions,IMDB_Rating,User_Review,Box_Office_Millions
tt1001401,Movie Title 1402,Drama,50.04,3.2,Don't bother watching this. Terrible movie.,28.03
tt1001402,Movie Title 1403,Horror,45.93,8.8,one of the best movies of the year. a thrilling ride from start to finish.,89.7
tt1001403,Movie Title 1404,Drama,83.06,5.3,"good visuals, but weak story. one of the best movies of the year.",8.81
tt1001404,Movie Title 1405,Romance,86.36,8.3,a thrilling ride from start to finish. the plot was gripping and the characters were so well-written.,119.22
tt1001405,Movie Title 1406,Romance,94.69,8.6,Incredible performance by the lead. Great acting and amazing visuals.,196.32
tt1001406,Movie Title 1407,Sci-Fi,211.02,6.0,"It was okay, but could have been better. The plot was gripping and the characters were so well-written.",368.66
tt1001407,Movie Title 1408,Horror,7.31,9.0,Great acting and amazing visuals. Great acting and amazing visuals.,9.71
tt1001408,Movie Title 1409,Comedy,50.53,5.4,"It was okay, but could have been better. Worst movie I've seen recently.",87.08
tt1001409,Movie Title 1410,Romance,67.13,7.4,An average popcorn flick. A complete waste of time.,74.34
tt1001410,Movie Title 1411,Action,159.14,5.5,"good visuals, but weak story. incredible performance by the lead.",101.59
tt1001411,Movie Title 1412,Thriller,38.69,4.3,I fell asleep halfway through. Terrible movie.,31.12
tt1001412,Movie Title 1413,Thriller,48.53,5.2,An average popcorn flick. Absolutely loved it!,4.85
tt1001413,Movie Title 1414,Sci-Fi,229.59,9.3,One of the best movies of the year. One of the best movies of the year.,452.01
tt1001414,Movie Title 1415,Sci-Fi,100.43,4.9,An average popcorn flick. Great acting and amazing visuals.,91.99
tt1001415,Movie Title 1416,Action,91.2,7.9,One of the best movies of the year. Highly recommend seeing this in theaters.,165.92
tt1001416,Movie Title 1417,Horror,29.78,7.2,"Good visuals, but weak story. A masterpiece.",32.22
tt1001417,Movie Title 1418,Action,170.05,7.8,The plot was gripping and the characters were so well-written. Absolutely loved it!,331.03
tt1001418,Movie Title 1419,Action,245.08,3.7,I fell asleep halfway through. Worst movie I've seen recently.,287.72
tt1001419,Movie Title 1420,Action,179.69,6.0,"It was okay, but could have been better. Worst movie I've seen recently.",145.35
tt1001420,Movie Title 1421,Comedy,83.42,4.0,I fell asleep halfway through. The plot made no sense.,130.06
tt1001421,Movie Title 1422,Romance,52.61,5.9,"Some good moments, but largely forgettable. Boring and uninspired.",85.91
tt1001422,Movie Title 1423,Action,223.93,6.6,Started great but fell flat at the end. The plot made no sense.,281.47
tt1001423,Movie Title 1424,Sci-Fi,219.51,6.1,"It was okay, but could have been better. Worst movie I've seen recently.",126.54
tt1001424,Movie Title 1425,Action,83.1,7.0,Started great but fell flat at the end. Don't bother watching this.,192.24
tt1001425,Movie Title 1426,Romance,67.18,5.6,Started great but fell flat at the end. The plot made no sense.,55.09
tt1001426,Movie Title 1427,Horror,6.87,7.4,"Good visuals, but weak story. Incredible performance by the lead.",3.78
tt1001427,Movie Title 1428,Action,221.59,5.4,"Some good moments, but largely forgettable. Great acting and amazing visuals.",448.88
tt1001428,Movie Title 1429,Romance,95.78,7.0,"Some good moments, but largely forgettable. A complete waste of time.",142.22
tt1001429,Movie Title 1430,Thriller,28.74,5.6,Started great but fell flat at the end. Terrible movie.,37.34
tt1001430,Movie Title 1431,Horror,18.62,10.0,The plot was gripping and the characters were so well-written. Great acting and amazing visuals.,48.91
tt1001431,Movie Title 1432,Sci-Fi,170.12,5.9,"Some good moments, but largely forgettable. Don't bother watching this.",107.12
tt1001432,Movie Title 1433,Comedy,65.55,6.6,"Some good moments, but largely forgettable. A thrilling ride from start to finish.",90.79
tt1001433,Movie Title 1434,Comedy,63.25,7.4,"it was okay, but could have been better. one of the best movies of the year.",59.81
tt1001434,Movie Title 1435,Romance,66.1,6.1,"It was okay, but could have been better. Incredible performance by the lead.",163.67
tt1001435,Movie Title 1436,Sci-Fi,155.73,6.9,An average popcorn flick. A masterpiece.,51.67
tt1001436,Movie Title 1437,Horror,13.89,5.7,"Good visuals, but weak story. Absolutely loved it!",19.4
tt1001437,Movie Title 1438,Romance,17.65,9.4,Highly recommend seeing this in theaters. Highly recommend seeing this in theaters.,26.29
tt1001438,Movie Title 1439,Drama,49.39,7.2,Started great but fell flat at the end. The plot made no sense.,28.75
tt1001439,Movie Title 1440,Action,119.4,3.4,Worst movie I've seen recently. Worst movie I've seen recently.,82.95
tt1001440,Movie Title 1441,Horror,38.17,6.5,"Some good moments, but largely forgettable. Absolutely loved it!",38.86
tt1001441,Movie Title 1442,Comedy,40.27,9.0,The plot was gripping and the characters were so well-written. The plot was gripping and the characters were so well-written.,79.46
tt1001442,Movie Title 1443,Sci-Fi,147.0,10.0,A thrilling ride from start to finish. Absolutely loved it!,321.72
tt1001443,Movie Title 1444,Romance,31.29,2.4,Don't bother watching this. Worst movie I've seen recently.,5.44
tt1001444,Movie Title 1445,Thriller,8.37,5.4,An average popcorn flick. A masterpiece.,6.53
tt1001445,Movie Title 1446,Drama,55.44,5.0,"Some good moments, but largely forgettable. The plot made no sense.",61.2
tt1001446,Movie Title 1447,Action,57.29,8.3,One of the best movies of the year. The plot was gripping and the characters were so well-written.,88.63
tt1001447,Movie Title 1448,Drama,33.62,5.7,"It was okay, but could have been better. Highly recommend seeing this in theaters.",37.0
tt1001448,Movie Title 1449,Action,139.82,9.0,The plot was gripping and the characters were so well-written. Incredible performance by the lead.,381.32
tt1001449,Movie Title 1450,Horror,19.96,5.5,"Some good moments, but largely forgettable. I fell asleep halfway through.",18.71
tt1001450,Movie Title 1451,Action,123.36,6.8,Started great but fell flat at the end. The plot made no sense.,148.27
tt1001451,Movie Title 1452,Drama,96.96,8.9,Incredible performance by the lead. A masterpiece.,211.44
tt1001452,Movie Title 1453,Comedy,35.67,5.4,Started great but fell flat at the end. CGI was awful and acting was wooden.,76.89
tt1001453,Movie Title 1454,Drama,53.38,5.3,"Good visuals, but weak story. A complete waste of time.",81.97
tt1001454,Movie Title 1455,Drama,38.62,7.8,Absolutely loved it! One of the best movies of the year.,59.75
tt1001455,Movie Title 1456,Sci-Fi,172.07,4.1,Terrible movie. Don't bother watching this.,166.06
tt1001456,Movie Title 1457,Comedy,40.89,6.8,"Good visuals, but weak story. The plot made no sense.",78.93
tt1001457,Movie Title 1458,Romance,56.33,6.3,"Some good moments, but largely forgettable. A complete waste of time.",82.54
tt1001458,Movie Title 1459,Comedy,64.29,6.9,"It was okay, but could have been better. Highly recommend seeing this in theaters.",70.75
tt1001459,Movie Title 1460,Action,236.51,5.0,An average popcorn flick. I fell asleep halfway through.,259.52
tt1001460,Movie Title 1461,Horror,31.18,5.7,"It was okay, but could have been better. Absolutely loved it!",58.08
tt1001461,Movie Title 1462,Action,225.97,7.6,A masterpiece. The plot was gripping and the characters were so well-written.,376.15
tt1001462,Movie Title 1463,Action,174.7,5.9,"it was okay, but could have been better. a complete waste of time.",139.31
tt1001463,Movie Title 1464,Thriller,14.08,6.8,Started great but fell flat at the end. Incredible performance by the lead.,21.2
tt1001464,Movie Title 1465,Comedy,70.88,5.1,Started great but fell flat at the end. Terrible movie.,52.29
tt1001465,Movie Title 1466,Thriller,39.04,4.2,Don't bother watching this. A complete waste of time.,29.92
tt1001466,Movie Title 1467,Comedy,65.5,6.4,started great but fell flat at the end. one of the best movies of the year.,75.27
tt1001467,Movie Title 1468,Horror,26.09,5.9,"Some good moments, but largely forgettable. One of the best movies of the year.",26.89
tt1001468,Movie Title 1469,Drama,28.32,5.9,"Some good moments, but largely forgettable. The plot made no sense.",54.19
tt1001469,Movie Title 1470,Romance,60.89,8.5,Highly recommend seeing this in theaters. One of the best movies of the year.,96.27
tt1001470,Movie Title 1471,Drama,89.67,6.6,"Some good moments, but largely forgettable. The plot made no sense.",80.19
tt1001471,Movie Title 1472,Action,232.65,8.2,Great acting and amazing visuals. Absolutely loved it!,336.91
tt1001472,Movie Title 1473,Action,76.74,6.8,an average popcorn flick. a masterpiece.,119.62
tt1001473,Movie Title 1474,Sci-Fi,122.68,6.3,"Good visuals, but weak story. CGI was awful and acting was wooden.",168.9
tt1001474,Movie Title 1475,Drama,39.9,8.0,The plot was gripping and the characters were so well-written. One of the best movies of the year.,79.41
tt1001475,Movie Title 1476,Romance,93.65,7.4,"Some good moments, but largely forgettable. Great acting and amazing visuals.",110.85
tt1001476,Movie Title 1477,Thriller,38.23,6.3,an average popcorn flick. highly recommend seeing this in theaters.,35.91
tt1001477,Movie Title 1478,Thriller,17.72,8.5,A thrilling ride from start to finish. A masterpiece.,38.08
tt1001478,Movie Title 1479,Romance,97.9,8.3,A thrilling ride from start to finish. A thrilling ride from start to finish.,138.73
tt1001479,Movie Title 1480,Comedy,49.11,6.2,"Good visuals, but weak story. Terrible movie.",66.58
tt1001480,Movie Title 1481,Sci-Fi,239.54,5.5,"Good visuals, but weak story. The plot made no sense.",131.73
tt1001481,Movie Title 1482,Drama,78.06,8.8,a thrilling ride from start to finish. a thrilling ride from start to finish.,78.25
tt1001482,Movie Title 1483,Sci-Fi,138.91,5.2,"It was okay, but could have been better. Boring and uninspired.",197.65
tt1001483,Movie Title 1484,Thriller,7.63,6.1,"Good visuals, but weak story. A complete waste of time.",2.15
tt1001484,Movie Title 1485,Horror,12.56,4.8,"Some good moments, but largely forgettable. Highly recommend seeing this in theaters.",1.4
tt1001485,Movie Title 1486,Sci-Fi,61.48,7.9,A masterpiece. The plot was gripping and the characters were so well-written.,103.97
tt1001486,Movie Title 1487,Action,80.35,9.0,Highly recommend seeing this in theaters. A thrilling ride from start to finish.,185.23
tt1001487,Movie Title 1488,Horror,23.87,5.4,"Good visuals, but weak story. The plot was gripping and the characters were so well-written.",45.53
tt1001488,Movie Title 1489,Sci-Fi,150.93,6.1,"It was okay, but could have been better. The plot made no sense.",190.88
tt1001489,Movie Title 1490,Romance,43.14,6.4,"Some good moments, but largely forgettable. Worst movie I've seen recently.",62.65
tt1001490,Movie Title 1491,Sci-Fi,150.39,6.9,"Some good moments, but largely forgettable. The plot made no sense.",243.42
tt1001491,Movie Title 1492,Comedy,62.39,7.1,"Good visuals, but weak story. Great acting and amazing visuals.",97.96
tt1001492,Movie Title 1493,Romance,51.12,3.0,Don't bother watching this. A complete waste of time.,17.14
tt1001493,Movie Title 1494,Sci-Fi,243.34,5.7,Started great but fell flat at the end. One of the best movies of the year.,308.39
tt1001494,Movie Title 1495,Comedy,87.67,5.4,started great but fell flat at the end. i fell asleep halfway through.,92.31
tt1001495,Movie Title 1496,Action,159.94,8.0,Incredible performance by the lead. The plot was gripping and the characters were so well-written.,238.07
tt1001496,Movie Title 1497,Romance,28.36,6.8,"It was okay, but could have been better. Great acting and amazing visuals.",56.67
tt1001497,Movie Title 1498,Comedy,14.91,6.5,"Some good moments, but largely forgettable. Absolutely loved it!",23.03
tt1001498,Movie Title 1499,Romance,36.18,8.2,Great acting and amazing visuals. A thrilling ride from start to finish.,57.7
tt1001499,Movie Title 1500,Sci-Fi,110.98,6.1,"Some good moments, but largely forgettable. CGI was awful and acting was wooden.",120.7
tt1001500,Movie Title 1501,Romance,36.81,6.3,Started great but fell flat at the end. A complete waste of time.,73.92
tt1001501,Movie Title 1502,Romance,30.47,5.8,Started great but fell flat at the end. Worst movie I've seen recently.,20.47
tt1001502,Movie Title 1503,Drama,94.59,4.5,"It was okay, but could have been better. Absolutely loved it!",82.36
tt1001503,Movie Title 1504,Horror,45.1,9.2,Incredible performance by the lead. Great acting and amazing visuals.,75.44
tt1001504,Movie Title 1505,Action,246.74,5.0,started great but fell flat at the end. a masterpiece.,369.99
tt1001505,Movie Title 1506,Horror,13.29,5.8,Started great but fell flat at the end. One of the best movies of the year.,17.76
tt1001506,Movie Title 1507,Thriller,26.05,4.5,"It was okay, but could have been better. A thrilling ride from start to finish.",48.83
tt1001507,Movie Title 1508,Horror,6.22,7.1,An average popcorn flick. The plot made no sense.,9.64
tt1001508,Movie Title 1509,Sci-Fi,136.57,3.9,CGI was awful and acting was wooden. CGI was awful and acting was wooden.,287.67
tt1001509,Movie Title 1510,Romance,45.03,8.1,Great acting and amazing visuals. A thrilling ride from start to finish.,38.11
tt1001510,Movie Title 1511,Horror,46.71,6.5,An average popcorn flick. Boring and uninspired.,73.98
tt1001511,Movie Title 1512,Comedy,50.75,6.9,Started great but fell flat at the end. Highly recommend seeing this in theaters.,42.02
tt1001512,Movie Title 1513,Action,106.51,5.5,"It was okay, but could have been better. Highly recommend seeing this in theaters.",33.17
tt1001513,Movie Title 1514,Sci-Fi,249.76,6.7,an average popcorn flick. highly recommend seeing this in theaters.,254.75
tt1001514,Movie Title 1515,Romance,17.43,6.2,An average popcorn flick. CGI was awful and acting was wooden.,11.36
tt1001515,Movie Title 1516,Romance,55.94,5.2,"Some good moments, but largely forgettable. Worst movie I've seen recently.",26.85
tt1001516,Movie Title 1517,Sci-Fi,67.39,6.3,"Some good moments, but largely forgettable. Worst movie I've seen recently.",98.87
tt1001517,Movie Title 1518,Sci-Fi,164.17,6.6,An average popcorn flick. Boring and uninspired.,261.49
tt1001518,Movie Title 1519,Sci-Fi,52.84,6.0,"Some good moments, but largely forgettable. Absolutely loved it!",19.92
tt1001519,Movie Title 1520,Thriller,36.18,7.0,"Good visuals, but weak story. Terrible movie.",17.92
tt1001520,Movie Title 1521,Horror,29.0,4.7,"some good moments, but largely forgettable. boring and uninspired.",22.6
tt1001521,Movie Title 1522,Action,245.49,6.5,"Some good moments, but largely forgettable. Don't bother watching this.",463.39
tt1001522,Movie Title 1523,Action,170.65,6.9,"Some good moments, but largely forgettable. Don't bother watching this.",104.56
tt1001523,Movie Title 1524,Action,188.99,6.9,"Good visuals, but weak story. Terrible movie.",262.18
tt1001524,Movie Title 1525,Action,172.27,8.4,A masterpiece. One of the best movies of the year.,237.9
tt1001525,Movie Title 1526,Romance,25.34,4.2,A complete waste of time. I fell asleep halfway through.,6.12
tt1001526,Movie Title 1527,Drama,48.86,6.4,"Some good moments, but largely forgettable. Absolutely loved it!",99.17
tt1001527,Movie Title 1528,Horror,40.73,3.7,Don't bother watching this. Worst movie I've seen recently.,48.61
tt1001528,Movie Title 1529,Thriller,41.45,5.4,Started great but fell flat at the end. A complete waste of time.,29.49
tt1001529,Movie Title 1530,Romance,55.41,6.7,"Some good moments, but largely forgettable. A complete waste of time.",135.6
tt1001530,Movie Title 1531,Horror,25.05,6.6,Started great but fell flat at the end. A masterpiece.,39.01
tt1001531,Movie Title 1532,Horror,43.85,6.8,"Good visuals, but weak story. A masterpiece.",35.83
tt1001532,Movie Title 1533,Drama,88.12,8.9,Absolutely loved it! Highly recommend seeing this in theaters.,185.09
tt1001533,Movie Title 1534,Comedy,43.48,6.4,"Some good moments, but largely forgettable. Great acting and amazing visuals.",36.03
tt1001534,Movie Title 1535,Drama,45.5,5.9,Started great but fell flat at the end. Highly recommend seeing this in theaters.,66.38
tt1001535,Movie Title 1536,Drama,97.01,7.6,Highly recommend seeing this in theaters. Absolutely loved it!,134.06
tt1001536,Movie Title 1537,Horror,48.5,3.7,The plot made no sense. The plot made no sense.,21.12
tt1001537,Movie Title 1538,Drama,57.35,4.8,"Good visuals, but weak story. Terrible movie.",81.91
tt1001538,Movie Title 1539,Comedy,76.28,4.1,Don't bother watching this. The plot made no sense.,16.59
tt1001539,Movie Title 1540,Thriller,19.2,3.5,Terrible movie. Worst movie I've seen recently.,12.34
tt1001540,Movie Title 1541,Comedy,27.3,4.5,"Some good moments, but largely forgettable. Highly recommend seeing this in theaters.",2.73
tt1001541,Movie Title 1542,Thriller,30.94,8.2,Incredible performance by the lead. Incredible performance by the lead.,66.05
tt1001542,Movie Title 1543,Sci-Fi,171.46,6.9,"Good visuals, but weak story. Incredible performance by the lead.",184.1
tt1001543,Movie Title 1544,Thriller,7.88,8.8,The plot was gripping and the characters were so well-written. Absolutely loved it!,16.21
tt1001544,Movie Title 1545,Thriller,14.49,6.3,"It was okay, but could have been better. A masterpiece.",26.97
tt1001545,Movie Title 1546,Sci-Fi,93.52,8.3,A thrilling ride from start to finish. Highly recommend seeing this in theaters.,84.02
tt1001546,Movie Title 1547,Horror,29.52,5.9,"Good visuals, but weak story. I fell asleep halfway through.",24.94
tt1001547,Movie Title 1548,Sci-Fi,97.75,5.9,An average popcorn flick. Terrible movie.,47.91
tt1001548,Movie Title 1549,Thriller,36.68,5.6,An average popcorn flick. Absolutely loved it!,18.5
tt1001549,Movie Title 1550,Thriller,22.59,5.6,An average popcorn flick. I fell asleep halfway through.,33.37
tt1001550,Movie Title 1551,Horror,8.06,4.8,"It was okay, but could have been better. One of the best movies of the year.",4.13
tt1001551,Movie Title 1552,Romance,55.53,7.2,Started great but fell flat at the end. Worst movie I've seen recently.,91.08
tt1001552,Movie Title 1553,Romance,86.04,8.6,Highly recommend seeing this in theaters. The plot was gripping and the characters were so well-written.,102.88
tt1001553,Movie Title 1554,Thriller,19.08,6.7,"It was okay, but could have been better. Terrible movie.",22.47
tt1001554,Movie Title 1555,Sci-Fi,51.97,3.9,Don't bother watching this. Boring and uninspired.,16.92
tt1001555,Movie Title 1556,Horror,36.2,5.4,"Good visuals, but weak story. The plot made no sense.",57.54
tt1001556,Movie Title 1557,Comedy,83.05,5.8,Started great but fell flat at the end. Absolutely loved it!,22.11
tt1001557,Movie Title 1558,Thriller,37.72,7.5,A masterpiece. Absolutely loved it!,34.98
tt1001558,Movie Title 1559,Horror,32.44,7.1,"It was okay, but could have been better. CGI was awful and acting was wooden.",71.52
tt1001559,Movie Title 1560,Romance,34.72,3.4,I fell asleep halfway through. I fell asleep halfway through.,18.13
tt1001560,Movie Title 1561,Action,165.86,6.8,"some good moments, but largely forgettable. great acting and amazing visuals.",303.32
tt1001561,Movie Title 1562,Horror,33.43,5.5,"Good visuals, but weak story. One of the best movies of the year.",37.35
tt1001562,Movie Title 1563,Action,96.57,3.6,A complete waste of time. The plot made no sense.,64.59
tt1001563,Movie Title 1564,Thriller,13.18,3.4,The plot made no sense. A complete waste of time.,9.4
tt1001564,Movie Title 1565,Drama,33.23,4.9,Started great but fell flat at the end. CGI was awful and acting was wooden.,30.44
tt1001565,Movie Title 1566,Action,235.55,7.1,An average popcorn flick. Terrible movie.,419.09
tt1001566,Movie Title 1567,Romance,19.56,7.5,Started great but fell flat at the end. Terrible movie.,34.93
tt1001567,Movie Title 1568,Action,203.55,7.0,Started great but fell flat at the end. A masterpiece.,199.46
tt1001568,Movie Title 1569,Drama,85.09,9.3,Absolutely loved it! Highly recommend seeing this in theaters.,199.86
tt1001569,Movie Title 1570,Drama,51.25,5.7,"good visuals, but weak story. cgi was awful and acting was wooden.",59.38
tt1001570,Movie Title 1571,Comedy,67.51,6.3,"Some good moments, but largely forgettable. I fell asleep halfway through.",58.06
tt1001571,Movie Title 1572,Sci-Fi,108.53,4.9,"It was okay, but could have been better. Highly recommend seeing this in theaters.",112.88
tt1001572,Movie Title 1573,Sci-Fi,188.33,5.7,"Good visuals, but weak story. One of the best movies of the year.",257.85
tt1001573,Movie Title 1574,Romance,19.39,2.9,i fell asleep halfway through. a complete waste of time.,31.21
tt1001574,Movie Title 1575,Action,71.34,7.8,highly recommend seeing this in theaters. a thrilling ride from start to finish.,124.65
tt1001575,Movie Title 1576,Sci-Fi,215.64,5.5,"Good visuals, but weak story. Absolutely loved it!",258.53
tt1001576,Movie Title 1577,Romance,20.12,5.9,An average popcorn flick. Terrible movie.,17.49
tt1001577,Movie Title 1578,Drama,44.66,6.7,An average popcorn flick. Absolutely loved it!,73.07
tt1001578,Movie Title 1579,Thriller,42.57,5.6,An average popcorn flick. Don't bother watching this.,54.59
tt1001579,Movie Title 1580,Thriller,38.12,7.8,a masterpiece. one of the best movies of the year.,33.28
tt1001580,Movie Title 1581,Romance,40.69,7.0,An average popcorn flick. One of the best movies of the year.,53.46
tt1001581,Movie Title 1582,Drama,12.22,8.1,The plot was gripping and the characters were so well-written. Highly recommend seeing this in theaters.,25.6
tt1001582,Movie Title 1583,Romance,85.27,8.5,A masterpiece. The plot was gripping and the characters were so well-written.,201.22
tt1001583,Movie Title 1584,Drama,21.55,6.3,"It was okay, but could have been better. CGI was awful and acting was wooden.",36.33
tt1001584,Movie Title 1585,Drama,13.6,8.1,One of the best movies of the year. Great acting and amazing visuals.,18.98
tt1001585,Movie Title 1586,Sci-Fi,190.3,5.5,"Good visuals, but weak story. A complete waste of time.",203.42
tt1001586,Movie Title 1587,Action,135.38,7.7,the plot was gripping and the characters were so well-written. a thrilling ride from start to finish.,203.74
tt1001587,Movie Title 1588,Romance,67.7,6.9,An average popcorn flick. Incredible performance by the lead.,27.34
tt1001588,Movie Title 1589,Comedy,15.94,6.4,"It was okay, but could have been better. A thrilling ride from start to finish.",22.24
tt1001589,Movie Title 1590,Action,145.57,8.6,Highly recommend seeing this in theaters. A thrilling ride from start to finish.,170.01
tt1001590,Movie Title 1591,Sci-Fi,182.45,5.0,"It was okay, but could have been better. A masterpiece.",266.9
tt1001591,Movie Title 1592,Drama,38.41,7.0,"It was okay, but could have been better. I fell asleep halfway through.",37.76
tt1001592,Movie Title 1593,Thriller,6.79,8.0,A thrilling ride from start to finish. Great acting and amazing visuals.,11.77
tt1001593,Movie Title 1594,Comedy,90.17,3.8,A complete waste of time. Terrible movie.,9.02
tt1001594,Movie Title 1595,Sci-Fi,65.39,8.0,Absolutely loved it! A thrilling ride from start to finish.,121.85
tt1001595,Movie Title 1596,Horror,16.01,8.3,Absolutely loved it! One of the best movies of the year.,24.27
tt1001596,Movie Title 1597,Comedy,88.94,7.0,"It was okay, but could have been better. The plot was gripping and the characters were so well-written.",53.71
tt1001597,Movie Title 1598,Drama,27.32,7.3,"It was okay, but could have been better. CGI was awful and acting was wooden.",49.34
tt1001598,Movie Title 1599,Thriller,7.19,6.2,"Some good moments, but largely forgettable. Great acting and amazing visuals.",13.14
tt1001599,Movie Title 1600,Action,118.48,5.2,"It was okay, but could have been better. Don't bother watching this.",128.72
tt1001600,Movie Title 1601,Horror,39.05,4.6,"Good visuals, but weak story. Great acting and amazing visuals.",42.38
tt1001601,Movie Title 1602,Sci-Fi,87.65,8.2,The plot was gripping and the characters were so well-written. Incredible performance by the lead.,157.17
tt1001602,Movie Title 1603,Horror,5.79,6.6,"Some good moments, but largely forgettable. Highly recommend seeing this in theaters.",5.97
tt1001603,Movie Title 1604,Thriller,41.88,4.8,"Good visuals, but weak story. A masterpiece.",11.99
tt1001604,Movie Title 1605,Drama,63.67,7.6,A masterpiece. A masterpiece.,141.57
tt1001605,Movie Title 1606,Thriller,31.13,7.8,Incredible performance by the lead. Great acting and amazing visuals.,66.45
tt1001606,Movie Title 1607,Horror,14.26,5.2,"Good visuals, but weak story. CGI was awful and acting was wooden.",12.38
tt1001607,Movie Title 1608,Horror,10.84,7.8,absolutely loved it! great acting and amazing visuals.,19.13
tt1001608,Movie Title 1609,Thriller,48.32,4.8,"Some good moments, but largely forgettable. I fell asleep halfway through.",57.45
tt1001609,Movie Title 1610,Action,71.13,7.0,an average popcorn flick. great acting and amazing visuals.,145.02
tt1001610,Movie Title 1611,Comedy,65.65,7.6,A masterpiece. Highly recommend seeing this in theaters.,131.41
tt1001611,Movie Title 1612,Thriller,42.55,5.8,An average popcorn flick. Highly recommend seeing this in theaters.,65.53
tt1001612,Movie Title 1613,Romance,67.64,6.8,Started great but fell flat at the end. CGI was awful and acting was wooden.,89.24
tt1001613,Movie Title 1614,Comedy,13.01,4.7,"Some good moments, but largely forgettable. A masterpiece.",14.11
tt1001614,Movie Title 1615,Romance,74.1,5.7,An average popcorn flick. Great acting and amazing visuals.,60.24
tt1001615,Movie Title 1616,Thriller,27.25,7.1,Started great but fell flat at the end. Boring and uninspired.,30.99
tt1001616,Movie Title 1617,Horror,27.53,4.6,"Good visuals, but weak story. Incredible performance by the lead.",34.87
tt1001617,Movie Title 1618,Horror,12.05,7.8,A masterpiece. The plot was gripping and the characters were so well-written.,28.88
tt1001618,Movie Title 1619,Horror,38.97,5.7,"Some good moments, but largely forgettable. A thrilling ride from start to finish.",8.49
tt1001619,Movie Title 1620,Romance,46.49,5.1,"good visuals, but weak story. terrible movie.",15.63
tt1001620,Movie Title 1621,Action,162.92,7.0,"Good visuals, but weak story. Don't bother watching this.",211.89
tt1001621,Movie Title 1622,Comedy,33.91,7.5,Absolutely loved it! Absolutely loved it!,55.61
tt1001622,Movie Title 1623,Drama,25.19,6.4,"Good visuals, but weak story. Worst movie I've seen recently.",38.53
tt1001623,Movie Title 1624,Horror,47.56,4.7,An average popcorn flick. A masterpiece.,70.04
tt1001624,Movie Title 1625,Action,87.66,5.6,"Some good moments, but largely forgettable. The plot was gripping and the characters were so well-written.",86.76
tt1001625,Movie Title 1626,Action,78.77,6.2,an average popcorn flick. one of the best movies of the year.,62.25
tt1001626,Movie Title 1627,Comedy,81.6,4.8,An average popcorn flick. The plot made no sense.,100.19
tt1001627,Movie Title 1628,Romance,18.78,5.8,Started great but fell flat at the end. A thrilling ride from start to finish.,31.76
tt1001628,Movie Title 1629,Drama,69.02,9.5,One of the best movies of the year. A masterpiece.,144.91
tt1001629,Movie Title 1630,Sci-Fi,186.53,4.4,Boring and uninspired. CGI was awful and acting was wooden.,236.07
tt1001630,Movie Title 1631,Action,57.8,8.0,a thrilling ride from start to finish. a thrilling ride from start to finish.,88.81
tt1001631,Movie Title 1632,Sci-Fi,163.9,7.3,"Good visuals, but weak story. Incredible performance by the lead.",165.7
tt1001632,Movie Title 1633,Sci-Fi,184.86,4.9,"Good visuals, but weak story. I fell asleep halfway through.",253.23
tt1001633,Movie Title 1634,Sci-Fi,209.71,6.8,"Good visuals, but weak story. Boring and uninspired.",254.45
tt1001634,Movie Title 1635,Comedy,91.92,8.8,the plot was gripping and the characters were so well-written. great acting and amazing visuals.,98.7
tt1001635,Movie Title 1636,Horror,24.36,3.8,Terrible movie. I fell asleep halfway through.,11.08
tt1001636,Movie Title 1637,Thriller,39.3,6.7,An average popcorn flick. CGI was awful and acting was wooden.,50.39
tt1001637,Movie Title 1638,Thriller,38.18,6.3,Started great but fell flat at the end. A thrilling ride from start to finish.,47.39
tt1001638,Movie Title 1639,Horror,17.06,6.8,"Good visuals, but weak story. The plot was gripping and the characters were so well-written.",29.52
tt1001639,Movie Title 1640,Horror,37.45,7.8,One of the best movies of the year. A masterpiece.,40.4
tt1001640,Movie Title 1641,Horror,6.27,8.7,A thrilling ride from start to finish. One of the best movies of the year.,6.4
tt1001641,Movie Title 1642,Thriller,11.57,5.7,an average popcorn flick. terrible movie.,16.97
tt1001642,Movie Title 1643,Sci-Fi,180.46,8.9,One of the best movies of the year. One of the best movies of the year.,177.7
tt1001643,Movie Title 1644,Horror,9.84,7.7,Great acting and amazing visuals. Absolutely loved it!,12.32
tt1001644,Movie Title 1645,Action,249.87,5.5,"It was okay, but could have been better. Don't bother watching this.",168.01
tt1001645,Movie Title 1646,Horror,34.83,8.7,Absolutely loved it! Incredible performance by the lead.,60.7
tt1001646,Movie Title 1647,Sci-Fi,77.15,5.7,"It was okay, but could have been better. CGI was awful and acting was wooden.",55.81
tt1001647,Movie Title 1648,Action,70.03,7.7,Absolutely loved it! Incredible performance by the lead.,87.57
tt1001648,Movie Title 1649,Comedy,44.05,6.1,Started great but fell flat at the end. A complete waste of time.,39.31
tt1001649,Movie Title 1650,Action,246.28,4.7,"It was okay, but could have been better. Don't bother watching this.",457.38
tt1001650,Movie Title 1651,Comedy,24.99,6.0,An average popcorn flick. Absolutely loved it!,27.8
tt1001651,Movie Title 1652,Sci-Fi,61.33,6.8,"Good visuals, but weak story. I fell asleep halfway through.",53.39
tt1001652,Movie Title 1653,Thriller,46.79,8.3,The plot was gripping and the characters were so well-written. A thrilling ride from start to finish.,77.8
tt1001653,Movie Title 1654,Action,139.18,8.0,A masterpiece. Incredible performance by the lead.,287.53
